start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Mon Apr  3 20:04:29 UTC 2023,Mon Apr  3 20:19:30 UTC 2023,"4","8","15","30","18.2988729500821","9.14943647504105","25.67892177963319","13.573701362498104","5.362927134664885","0.09896607700688163","0.049483038503440824","0.07812589800114753"
Mon Apr  3 20:19:30 UTC 2023,Mon Apr  3 20:34:30 UTC 2023,"4","8","15","30","18.688224821002354","9.344112410501177","27.593943052797115","14.130400484031998","4.701226456669004","0.09506289364021385","0.047531446820106925","0.07038225850114471"
Mon Apr  3 20:34:30 UTC 2023,Mon Apr  3 20:49:31 UTC 2023,"4","8","15","30","18.533696539143307","9.266848269571653","26.29358984946351","14.374551460566","4.854120635567233","0.08296353987815533","0.041481769939077665","0.06274337217930287"
Mon Apr  3 20:49:31 UTC 2023,Mon Apr  3 21:04:31 UTC 2023,"4","8","15","30","18.335106318187773","9.167553159093886","25.06085397322895","13.726715012763938","5.01730072379966","0.10251641942185803","0.051258209710929016","0.08079325895403223"
Mon Apr  3 21:04:31 UTC 2023,Mon Apr  3 21:19:32 UTC 2023,"4","8","15","30","18.14630361695334","9.07315180847667","27.698846397300564","13.865114758966957","3.9689908839645796","0.08986414417931571","0.044932072089657854","0.06867572635976898"
Mon Apr  3 21:19:32 UTC 2023,Mon Apr  3 21:34:32 UTC 2023,"4","8","15","30","16.90982089200665","8.454910446003325","24.807834455836563","12.713950132667863","4.048344137500195","0","0","0"
Mon Apr  3 21:34:32 UTC 2023,Mon Apr  3 21:49:33 UTC 2023,"4","8","15","30","16.182569595701196","8.091284797850598","24.003260294196664","12.107508567196783","3.8701946069331217","0","0","0"
Mon Apr  3 21:49:33 UTC 2023,Mon Apr  3 22:04:33 UTC 2023,"4","8","15","30","16.304284817474347","8.152142408737173","24.795366858167107","12.704419593066753","3.931979997002054","0","0","0"
Mon Apr  3 22:04:33 UTC 2023,Mon Apr  3 22:19:34 UTC 2023,"4","8","15","30","16.385954787948997","8.192977393974498","23.605007236466435","12.872127441732058","3.4006122759659774","0","0","0"
Mon Apr  3 22:19:34 UTC 2023,Mon Apr  3 22:34:34 UTC 2023,"4","8","15","30","16.300712102017656","8.150356051008828","22.17770981549984","11.149990440866288","3.759787882833431","0","0","0"
Mon Apr  3 22:34:35 UTC 2023,Mon Apr  3 22:49:35 UTC 2023,"4","8","15","30","16.255210318073324","8.127605159036662","24.742568659634948","12.464708631268392","4.106341498702144","0","0","0"
Mon Apr  3 22:49:35 UTC 2023,Mon Apr  3 23:04:36 UTC 2023,"4","8","15","30","16.441917338283446","8.220958669141723","24.489438805535123","12.885891386699708","3.9668166592367924","0","0","0"
Mon Apr  3 23:04:36 UTC 2023,Mon Apr  3 23:19:36 UTC 2023,"4","8","15","30","15.474869987775522","7.737434993887761","24.4538049283321","12.333705320197623","1.3646541200345381","0","0","0"
Mon Apr  3 23:19:36 UTC 2023,Mon Apr  3 23:34:37 UTC 2023,"4","8","15","30","3.2122849072677653","1.6061424536338826","4.843048545136116","2.473649337433744","0.8424539212991173","0","0","0"
Mon Apr  3 23:34:37 UTC 2023,Mon Apr  3 23:49:37 UTC 2023,"4","8","15","30","3.273973360945626","1.636986680472813","4.723146091133822","2.377422802969037","0.752763538264359","0","0","0"
Mon Apr  3 23:49:37 UTC 2023,Tue Apr  4 00:04:38 UTC 2023,"4","8","15","30","3.135074215914355","1.5675371079571776","4.701538019864044","2.398497887630947","0.7678083217004315","0","0","0"
Tue Apr  4 00:04:38 UTC 2023,Tue Apr  4 00:19:38 UTC 2023,"4","8","15","30","3.2490136203455684","1.6245068101727842","4.773924018430989","2.4037750839643803","0.8481061377989438","0","0","0"
Tue Apr  4 00:19:38 UTC 2023,Tue Apr  4 00:34:39 UTC 2023,"4","8","15","30","3.267768291110017","1.6338841455550086","4.894596877934721","2.622064108067813","0.7241042020342623","0","0","0"
Tue Apr  4 00:34:39 UTC 2023,Tue Apr  4 00:49:39 UTC 2023,"4","8","15","30","3.2425012315922257","1.6212506157961128","4.977916366498297","2.571089806066205","0.6437701220003267","0","0","0"
Tue Apr  4 00:49:39 UTC 2023,Tue Apr  4 01:04:40 UTC 2023,"4","8","15","30","3.235560696061132","1.617780348030566","4.777707485233744","2.5482848772003006","0.7143657943311458","0","0","0"
Tue Apr  4 01:04:40 UTC 2023,Tue Apr  4 01:19:40 UTC 2023,"4","8","15","30","3.3520631197243675","1.6760315598621838","5.318194761864531","2.724616728532904","0.8413365067681298","0","0","0"
Tue Apr  4 01:19:40 UTC 2023,Tue Apr  4 01:34:41 UTC 2023,"4","8","15","30","4.885570716223189","2.4427853581115944","7.583827494864818","3.9514393974328414","1.0028885913663543","0","0","0"
Tue Apr  4 01:34:41 UTC 2023,Tue Apr  4 01:49:41 UTC 2023,"4","8","15","30","4.947828543736703","2.4739142718683516","7.0577771218998056","3.7623162720003167","1.1166518621340704","0","0","0"
Tue Apr  4 01:49:41 UTC 2023,Tue Apr  4 02:04:42 UTC 2023,"4","8","15","30","5.014995794233271","2.5074978971166355","7.194971296668518","3.799505488167051","1.1275291889673098","0","0","0"
Tue Apr  4 02:04:42 UTC 2023,Tue Apr  4 02:19:42 UTC 2023,"4","8","15","30","4.879354118494472","2.439677059247236","6.873475348064676","3.5940508113979983","1.1890497091653136","0","0","0"
Tue Apr  4 02:19:42 UTC 2023,Tue Apr  4 02:34:43 UTC 2023,"4","8","15","30","4.927444859643389","2.4637224298216944","6.764781624633663","3.758744853164535","1.0685003017657437","0","0","0"
Tue Apr  4 02:34:43 UTC 2023,Tue Apr  4 02:49:43 UTC 2023,"4","8","15","30","4.98316994949231","2.491584974746155","7.250121495667068","3.991794197067308","1.1684483866672963","0","0","0"
Tue Apr  4 02:49:43 UTC 2023,Tue Apr  4 03:04:44 UTC 2023,"4","8","15","30","4.8882531292565785","2.4441265646282893","7.212332209964128","3.8535375948335666","1.2252696477342397","0","0","0"
Tue Apr  4 03:04:44 UTC 2023,Tue Apr  4 03:19:44 UTC 2023,"4","8","15","30","6.436676107825479","3.2183380539127393","25.87179815232909","13.845807503998124","1.1311580147012137","0.005327426667804241","0.0026637133339021206","0.002712915279305722"
Tue Apr  4 03:19:45 UTC 2023,Tue Apr  4 03:34:45 UTC 2023,"4","8","15","30","23.7727311350435","11.88636556752175","34.37359431423246","17.862788851830796","5.801128016268679","0.005858805305137697","0.0029294026525688486","0.005670169566677022"
Tue Apr  4 03:34:45 UTC 2023,Tue Apr  4 03:49:46 UTC 2023,"4","8","15","30","24.202704445739894","12.101352222869947","34.39103282183254","17.212316695267024","7.0052056129983","0.0005915989850590209","0.00029579949252951047","0.00048574179999032543"
Tue Apr  4 03:49:46 UTC 2023,Tue Apr  4 04:04:46 UTC 2023,"4","8","15","30","23.934000548308894","11.967000274154447","35.0867032804992","19.54106787899897","6.422560892432617","0.0038315340942481064","0.0019157670471240534","0.0034402573137977646"
Tue Apr  4 04:04:46 UTC 2023,Tue Apr  4 04:19:47 UTC 2023,"4","8","15","30","23.99122335487446","11.99561167743723","35.249898088932966","17.635269499065664","5.601238387431173","0.0033019768804594097","0.001650988440229705","0.003258301675852908"
Tue Apr  4 04:19:47 UTC 2023,Tue Apr  4 04:34:47 UTC 2023,"4","8","15","30","24.257064222104383","12.128532111052191","37.66950612659954","19.275546687864697","5.887719901201005","0.0011140508873618326","0.0005570254436809163","0.0005867020781660432"
Tue Apr  4 04:34:47 UTC 2023,Tue Apr  4 04:49:48 UTC 2023,"4","8","15","30","24.07630120097013","12.038150600485064","31.92718833623221","16.187888913066125","6.227288012233718","0.0007915261046005542","0.0003957630523002771","0.0004421039908119456"
Tue Apr  4 04:49:48 UTC 2023,Tue Apr  4 05:04:49 UTC 2023,"4","8","15","30","24.104533321359973","12.052266660679987","35.57679411653274","18.82966874470003","5.709103532965916","0.00037978380458863006","0.00018989190229431503","0.00020826562758048076"
Tue Apr  4 05:04:49 UTC 2023,Tue Apr  4 05:19:49 UTC 2023,"4","8","15","30","23.448838865987753","11.724419432993876","37.945337407671225","19.91638677046867","2.954082016767158","0.00042510066091433577","0.00021255033045716789","0.00035462353447781366"
Tue Apr  4 05:19:49 UTC 2023,Tue Apr  4 05:34:50 UTC 2023,"4","8","15","30","12.83495353353003","6.417476766765015","16.40503456039587","8.45445415523136","3.268650670000352","0","0","0"
Tue Apr  4 05:34:50 UTC 2023,Tue Apr  4 05:49:50 UTC 2023,"4","8","15","30","12.672398544717709","6.336199272358854","18.41206840570473","9.784242215003664","2.883396808496521","0","0","0"
Tue Apr  4 05:49:50 UTC 2023,Tue Apr  4 06:04:51 UTC 2023,"4","8","15","30","12.628407289264462","6.314203644632231","18.463604624371513","9.81412580383476","2.996946400500989","0","0","0"
Tue Apr  4 06:04:51 UTC 2023,Tue Apr  4 06:19:51 UTC 2023,"4","8","15","30","12.643455357412265","6.321727678706132","17.89296225957029","9.581844112001514","3.439698561897967","0","0","0"
Tue Apr  4 06:19:51 UTC 2023,Tue Apr  4 06:34:52 UTC 2023,"4","8","15","30","12.745795784405459","6.3728978922027295","18.600401546200736","9.798267357967173","2.9191229989014875","0","0","0"
Tue Apr  4 06:34:52 UTC 2023,Tue Apr  4 06:49:52 UTC 2023,"4","8","15","30","12.763634943520106","6.381817471760053","18.01125610923239","9.659658835432491","2.872814429368979","0","0","0"
Tue Apr  4 06:49:53 UTC 2023,Tue Apr  4 07:04:53 UTC 2023,"4","8","15","30","12.640569428892213","6.320284714446107","17.800977336235036","9.104328398200838","3.1896689816649695","0","0","0"
Tue Apr  4 07:04:53 UTC 2023,Tue Apr  4 07:19:53 UTC 2023,"4","8","15","30","12.369689588532138","6.184844794266069","19.248352076900968","10.198724182167402","2.5500011607344883","0","0","0"
Tue Apr  4 07:19:54 UTC 2023,Tue Apr  4 07:34:54 UTC 2023,"4","8","15","30","6.711857929783356","3.355928964891678","10.387648409799052","5.516951036833537","1.393780267397718","0","0","0"
Tue Apr  4 07:34:54 UTC 2023,Tue Apr  4 07:49:55 UTC 2023,"4","8","15","30","6.613269314222272","3.306634657111136","9.563483351597096","4.961903998065584","1.7440865194657817","0","0","0"
Tue Apr  4 07:49:55 UTC 2023,Tue Apr  4 08:04:55 UTC 2023,"4","8","15","30","6.793915651479944","3.396957825739972","9.872979943904404","5.105470099501932","1.670809638267383","0","0","0"
Tue Apr  4 08:04:55 UTC 2023,Tue Apr  4 08:19:56 UTC 2023,"4","8","15","30","6.853817764390001","3.4269088821950007","9.73612562630248","4.909370630669097","1.7289895242312923","0","0","0"
Tue Apr  4 08:19:56 UTC 2023,Tue Apr  4 08:34:56 UTC 2023,"4","8","15","30","6.732301226012124","3.366150613006062","8.812458509136922","4.440487383569901","1.435098484965662","0","0","0"
Tue Apr  4 08:34:56 UTC 2023,Tue Apr  4 08:49:57 UTC 2023,"4","8","15","30","6.725450545589103","3.3627252727945516","9.827149837099327","5.01798436336685","2.0152447372985383","0","0","0"
Tue Apr  4 08:49:57 UTC 2023,Tue Apr  4 09:04:57 UTC 2023,"4","8","15","30","6.755999839692247","3.3779999198461237","9.822505897597875","4.956465025366439","1.8464778273327587","0","0","0"
Tue Apr  4 09:04:57 UTC 2023,Tue Apr  4 09:19:58 UTC 2023,"4","8","15","30","6.535129423268761","3.2675647116343804","8.80452322276542","4.503960095633132","1.2761788876649613","0","0","0"
Tue Apr  4 09:19:58 UTC 2023,Tue Apr  4 09:34:58 UTC 2023,"4","8","15","30","2.631366698242103","1.3156833491210516","3.819934460466417","1.9921416281994122","0.6321932938687193","0","0","0"
Tue Apr  4 09:34:58 UTC 2023,Tue Apr  4 09:49:59 UTC 2023,"4","8","15","30","2.6525416003100366","1.3262708001550183","3.595405372368017","1.9390738118672743","0.6089855753661444","0","0","0"
Tue Apr  4 09:49:59 UTC 2023,Tue Apr  4 10:04:59 UTC 2023,"4","8","15","30","2.650697392102254","1.325348696051127","3.840191126036613","1.9411319924363246","0.5885490805027075","0","0","0"
Tue Apr  4 10:04:59 UTC 2023,Tue Apr  4 10:20:00 UTC 2023,"4","8","15","30","2.579992047201118","1.289996023600559","3.8052186032640747","2.0368701155646702","0.5503773294001196","0","0","0"
Tue Apr  4 10:20:00 UTC 2023,Tue Apr  4 10:35:00 UTC 2023,"4","8","15","30","2.579957291785653","1.2899786458928264","3.6453992500707195","1.8619151002688643","0.8364272902331625","0","0","0"
Tue Apr  4 10:35:00 UTC 2023,Tue Apr  4 10:50:01 UTC 2023,"4","8","15","30","2.5830384295265603","1.2915192147632801","3.65932286560225","1.943669946033818","0.6841950039650935","0","0","0"
Tue Apr  4 10:50:01 UTC 2023,Tue Apr  4 11:05:01 UTC 2023,"4","8","15","30","2.6109463056855993","1.3054731528427996","3.7014191660680806","1.908743249900484","0.6535694502992555","0","0","0"
Tue Apr  4 11:05:01 UTC 2023,Tue Apr  4 11:20:02 UTC 2023,"4","8","15","30","2.8159810723189733","1.4079905361594867","7.628965280736642","4.1826171662348015","0.6036326881304073","0.003411987679324718","0.001705993839662359","0.001942384756326103"
Tue Apr  4 11:20:02 UTC 2023,Tue Apr  4 11:35:02 UTC 2023,"4","8","15","30","3.083655485363237","1.5418277426816185","5.633686429762747","3.0544633747660557","0.7698661936990295","0","0","0"
Tue Apr  4 11:35:02 UTC 2023,Tue Apr  4 11:50:03 UTC 2023,"4","8","15","30","2.827936994086744","1.413968497043372","4.153609304801406","2.0977544018028613","0.6491851927324509","0","0","0"
Tue Apr  4 11:50:03 UTC 2023,Tue Apr  4 12:05:03 UTC 2023,"4","8","15","30","2.776033296173231","1.3880166480866154","4.001789688035691","2.1690274086004746","0.596203003032133","0","0","0"
Tue Apr  4 12:05:03 UTC 2023,Tue Apr  4 12:20:04 UTC 2023,"4","8","15","30","2.8293668013200577","1.4146834006600288","4.452496489533223","2.327074950801519","0.5569737472649042","0","0","0"
Tue Apr  4 12:20:04 UTC 2023,Tue Apr  4 12:35:04 UTC 2023,"4","8","15","30","2.805045518356686","1.402522759178343","4.295661694963928","2.2751732727978378","0.6698321910652643","0","0","0"
Tue Apr  4 12:35:04 UTC 2023,Tue Apr  4 12:50:05 UTC 2023,"4","8","15","30","2.816397640015542","1.408198820007771","4.003155846470811","2.012511911402301","0.6819245297306528","0","0","0"
Tue Apr  4 12:50:05 UTC 2023,Tue Apr  4 13:05:05 UTC 2023,"4","8","15","30","2.7144068344722556","1.3572034172361278","3.776971510134172","2.1003220247997283","0.7162361852009781","0","0","0"
Tue Apr  4 13:05:05 UTC 2023,Tue Apr  4 13:20:06 UTC 2023,"4","8","15","30","3.720794741488838","1.860397370744419","26.38291872983488","14.353299495034541","0.6406817879333782","0.32286508990573465","0.16143254495286732","0.217341651328727"
Tue Apr  4 13:20:06 UTC 2023,Tue Apr  4 13:35:06 UTC 2023,"4","8","15","30","28.071151549032276","14.035575774516138","42.631109017001776","21.37811316266889","6.7884525178698825","2.3499688501712654","1.1749844250856327","1.6141851732494301"
Tue Apr  4 13:35:06 UTC 2023,Tue Apr  4 13:50:07 UTC 2023,"4","8","15","30","27.923223454632097","13.961611727316049","37.04654143252798","18.997551280931415","7.65153193709751","2.809249250141365","1.4046246250706824","1.9409124751758613"
Tue Apr  4 13:50:07 UTC 2023,Tue Apr  4 14:05:07 UTC 2023,"4","8","15","30","28.200772431664454","14.100386215832227","37.73492488843622","19.130840994836763","5.747864781498598","3.7122741158850614","1.8561370579425307","2.2299959158218448"
Tue Apr  4 14:05:07 UTC 2023,Tue Apr  4 14:20:08 UTC 2023,"4","8","15","30","28.144732731315568","14.072366365657784","40.101082160137594","21.460752835737853","7.5441013045686605","4.045389509170123","2.0226947545850615","2.3754062295862073"
Tue Apr  4 14:20:08 UTC 2023,Tue Apr  4 14:35:08 UTC 2023,"4","8","15","30","28.137196253700075","14.068598126850038","42.47906298353337","22.415190967731178","5.77254767830018","4.24945577356781","2.124727886783905","2.4680419335816017"
Tue Apr  4 14:35:08 UTC 2023,Tue Apr  4 14:50:09 UTC 2023,"4","8","15","30","28.22887907066771","14.114439535333855","40.731139345273064","20.635859939572402","7.358874605999639","4.401325821622972","2.200662910811486","2.5048365546091853"
Tue Apr  4 14:50:09 UTC 2023,Tue Apr  4 15:05:09 UTC 2023,"4","8","15","30","28.05199660391676","14.02599830195838","39.96542297560566","20.12677006670274","6.744318938232027","4.47435196429657","2.237175982148285","2.5623058019103566"
Tue Apr  4 15:05:10 UTC 2023,Tue Apr  4 15:20:10 UTC 2023,"4","8","15","30","28.272027673592483","14.136013836796241","39.892257540836","22.075502665666864","7.540898455632851","4.006802843518546","1.0017913956376174","2.3262132861169755"
Tue Apr  4 15:20:10 UTC 2023,Tue Apr  4 15:35:11 UTC 2023,"4","8","15","30","29.742885462169923","14.871442731084962","61.3103902812052","31.971639515871644","6.318771256933299","0.00007114438850574711","0.000035572194252873557","0.00005279050574712644"
Tue Apr  4 15:35:11 UTC 2023,Tue Apr  4 15:50:11 UTC 2023,"4","8","15","30","24.21883013684667","12.109415068423335","34.98862514256665","18.775793291800074","7.104418903900053","0.000008803473563218537","0.000004401736781609268","0.000006518454022988611"
Tue Apr  4 15:50:11 UTC 2023,Tue Apr  4 16:05:12 UTC 2023,"4","8","15","30","24.12312470644889","12.061562353224446","34.84500488686669","17.518559865933398","6.274415487499937","0.000008434924137931006","0.000004217462068965503","0.000008010642528735639"
Tue Apr  4 16:05:12 UTC 2023,Tue Apr  4 16:20:12 UTC 2023,"4","8","15","30","24.198726433714448","12.099363216857224","33.83424624730009","18.923080432166657","5.898784631933328","0.000026663367816091968","0.000013331683908045984","0.000020814049425287398"
Tue Apr  4 16:20:12 UTC 2023,Tue Apr  4 16:35:13 UTC 2023,"4","8","15","30","24.214112849158887","12.107056424579444","32.62448192066658","17.202645657933317","5.973022700033471","0.000008724426436781601","0.0000043622132183908005","0.000004735297701149457"
Tue Apr  4 16:35:13 UTC 2023,Tue Apr  4 16:50:13 UTC 2023,"4","8","15","30","24.371988520375545","12.185994260187773","32.175909893266606","17.113010084399868","5.4055865816333","0.000014621133333333367","0.0000073105666666666835","0.000014621133333333367"
Tue Apr  4 16:50:13 UTC 2023,Tue Apr  4 17:05:14 UTC 2023,"4","8","15","30","23.998526166796683","11.999263083398342","33.785683894366954","18.07230328730026","6.081097691933489","0.000009741064367816079","0.000004870532183908039","0.000006857125287356312"
Tue Apr  4 17:05:14 UTC 2023,Tue Apr  4 17:20:14 UTC 2023,"4","8","15","30","23.521859656113328","11.760929828056664","34.18558064106619","17.14577933979987","6.236573322033412","0.000006225036781609237","0.0000031125183908046185","0.000003430220689655236"
Tue Apr  4 17:20:14 UTC 2023,Tue Apr  4 17:35:15 UTC 2023,"4","8","15","30","10.487347744444431","5.243673872222216","14.88418736586706","7.611534520166848","2.559978688033395","0","0","0"
