start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Wed Jan  4 18:42:32 UTC 2023,Wed Jan  4 18:57:32 UTC 2023,"4","12",,,"12.859999694972714","4.286666564990905","4.668086974585216","3.8850834441629423",,,	,"4096000000","12288000000",,,"10311613406.967741","3437204468.9892473","4027527168","3219533824","10221785352.258064","3407261784.086021","3994542080","3192791040"	,"316.76781609195405","105.58927203065136","106.22528735632186","104.69655172413793"
Wed Jan  4 18:57:32 UTC 2023,Wed Jan  4 19:12:33 UTC 2023,"4","12",,,"12.658474604997533","4.219491534999177","4.620755679011119","3.8795985572221716",,,	,"4096000000","12288000000",,,"10445139439.483871","3481713146.4946237","4164780032","3246161920","10363817323.35484","3454605774.4516125","4131282944","3220860928"	,"314.864367816092","104.95478927203067","106.61839080459771","103.22528735632186"
Wed Jan  4 19:12:33 UTC 2023,Wed Jan  4 19:27:33 UTC 2023,"4","12",,,"12.975739348421481","4.325246449473827","4.82712409078883","3.9170765109518673",,,	,"4096000000","12288000000",,,"10713277869.419353","3571092623.139785","4239523840","3364425728","10630562849.032257","3543520949.677419","4208676864","3337822208"	,"314.39540229885057","104.79846743295019","104.93333333333334","104.64137931034483"
Wed Jan  4 19:27:33 UTC 2023,Wed Jan  4 19:42:33 UTC 2023,"4","12",,,"12.931163916472215","4.310387972157406","4.627444488914787","3.9221961306963182",,,	,"4096000000","12288000000",,,"11039025085.935484","3679675028.6451616","4440621056","3453509632","10955721430.709677","3651907143.569892","4416139264","3431436288"	,"316.6229885057472","105.54099616858238","105.92183908045978","105.04137931034484"
Wed Jan  4 19:42:33 UTC 2023,Wed Jan  4 19:57:34 UTC 2023,"4","12",,,"12.592615294889265","4.197538431629756","4.640975374925916","3.7991249611630336",,,	,"4096000000","12288000000",,,"11147571596.387096","3715857198.795699","4356444160","3551457280","11078990550.709679","3692996850.236559","4327350272","3524268032"	,"316.32643678160923","105.44214559386975","106.09885057471266","104.39080459770116"
Wed Jan  4 19:57:34 UTC 2023,Wed Jan  4 20:12:34 UTC 2023,"4","12",,,"12.627564205738267","4.209188068579422","4.630128172285213","3.949328369270316",,,	,"4096000000","12288000000",,,"11382003249.548386","3794001083.1827955","4530515968","3655966720","11314823300.129032","3771607766.7096777","4510687232","3628462080"	,"313.8390804597701","104.61302681992338","105.60459770114943","103.67356321839081"
Wed Jan  4 20:12:34 UTC 2023,Wed Jan  4 20:27:34 UTC 2023,"4","12",,,"12.60849809157186","4.20283269719062","4.551018170163001","3.7869058430592606",,,	,"4096000000","12288000000",,,"11553065158.193548","3851021719.3978496","4649967616","3716366336","11485851119.483871","3828617039.8279567","4621254656","3693318144"	,"317.583908045977","105.86130268199234","107.38850574712644","105.016091954023"
Wed Jan  4 20:27:34 UTC 2023,Wed Jan  4 20:42:34 UTC 2023,"4","12",,,"12.397535548237348","4.13251184941245","4.533340859740727","3.8254387996592825",,,	,"4096000000","12288000000",,,"11735978908.903227","3911992969.634409","4645703680","3760005120","11674316271.48387","3891438757.1612897","4621131776","3737055232"	,"312.4183908045977","104.13946360153258","104.56551724137933","103.88735632183908"
Wed Jan  4 20:42:34 UTC 2023,Wed Jan  4 20:57:35 UTC 2023,"4","12",,,"12.430494028860885","4.143498009620295","4.455120629866617","3.7792101937888356",,,	,"4096000000","12288000000",,,"11897376239.483871","3965792079.827957","4594012160","3784314880","11841046858.32258","3947015619.4408603","4570574848","3768377344"	,"315.0551724137931","105.01839080459771","105.40229885057472","104.47356321839081"
Wed Jan  4 20:57:35 UTC 2023,Wed Jan  4 21:12:35 UTC 2023,"4","12",,,"12.259096750207286","4.086365583402429","4.382730424970376","3.75190612839619",,,	,"4096000000","12288000000",,,"12009873672.258064","4003291224.0860214","4060807168","3916984320","11955349570.064516","3985116523.354839","4043988992","3895406592"	,"314.2758620689655","104.75862068965517","105.83218390804599","103.70344827586207"
Wed Jan  4 21:12:35 UTC 2023,Wed Jan  4 21:27:35 UTC 2023,"4","12",,,"12.2461274490456","4.082042483015201","4.418626894744403","3.808589787766579",,,	,"4096000000","12288000000",,,"12074824340.64516","4024941446.8817205","4801605632","3917131776","12020731904","4006910634.666667","4776771584","3896729600"	,"317.4781609195403","105.82605363984675","106.05287356321841","105.38620689655174"
Wed Jan  4 21:27:35 UTC 2023,Wed Jan  4 21:42:35 UTC 2023,"4","12",,,"12.361205957490562","4.120401985830187","4.349536894148117","3.842601415937059",,,	,"4096000000","12288000000",,,"12225746085.161291","4075248695.0537634","4132204544","4032913408","12170282281.290323","4056760760.430108","4110626816","4016283648"	,"311.69425287356324","103.89808429118774","104.11264367816094","103.71954022988506"
Wed Jan  4 21:42:35 UTC 2023,Wed Jan  4 21:57:36 UTC 2023,"4","12",,,"12.23745669071283","4.07915223023761","4.376175416392572","3.7729459593926244",,,	,"4096000000","12288000000",,,"12522925155.096775","4174308385.032259","4687630336","4033011712","12466016520.258064","4155338840.0860214","4666060800","4016406528"	,"315.22068965517246","105.0735632183908","105.4528735632184","104.76781609195403"
Wed Jan  4 21:57:36 UTC 2023,Wed Jan  4 22:12:36 UTC 2023,"4","12",,,"12.252579088815875","4.0841930296052915","4.4742765499444905","3.78982957798149",,,	,"4096000000","12288000000",,,"12598207256.774195","4199402418.9247313","4404510720","4060573696","12541532490.32258","4180510830.107527","4386107392","4043796480"	,"314.13563218390806","104.71187739463602","105.93103448275863","103.57701149425289"
Wed Jan  4 22:12:36 UTC 2023,Wed Jan  4 22:27:36 UTC 2023,"4","12",,,"12.373616638002483","4.124538879334161","4.451128492755621","3.7299913310296016",,,	,"4096000000","12288000000",,,"12681995429.16129","4227331809.72043","4702056448","4061192192","12627374079.999998","4209124693.3333325","4684722176","4044402688"	,"319.39080459770116","106.46360153256705","107.57701149425289","105.2551724137931"
Wed Jan  4 22:27:36 UTC 2023,Wed Jan  4 22:42:37 UTC 2023,"4","12",,,"12.422663683468773","4.140887894489591","4.503436275811098","3.873791336948246",,,	,"4096000000","12288000000",,,"13070856588.387094","4356952196.129032","4533919744","4132790272","13016244356.129032","4338748118.709678","4516958208","4112490496"	,"319.9011494252874","106.63371647509578","108.1816091954023","105.60459770114943"
Wed Jan  4 22:42:37 UTC 2023,Wed Jan  4 22:57:37 UTC 2023,"4","12",,,"12.446171756144","4.148723918714667","4.556557695607383","3.8505048389851626",,,	,"4096000000","12288000000",,,"13071169866.322582","4357056622.107527","4534149120","4132925440","13016725041.548388","4338908347.1827965","4517351424","4112678912"	,"315.44137931034487","105.14712643678162","105.82528735632185","103.88735632183908"
Wed Jan  4 22:57:37 UTC 2023,Wed Jan  4 23:12:37 UTC 2023,"4","12",,,"12.307824282204272","4.102608094068091","4.345221134732563","3.840688373555572",,,	,"4096000000","12288000000",,,"13071761936.516129","4357253978.83871","4534288384","4133027840","13017201366.709679","4339067122.236559","4517351424","4112683008"	,"312.8666666666667","104.28888888888889","104.42528735632185","104.18850574712644"
Wed Jan  4 23:12:37 UTC 2023,Wed Jan  4 23:27:37 UTC 2023,"4","12",,,"12.349254223140566","4.116418074380189","4.418994808100009","3.7853802576444453",,,	,"4096000000","12288000000",,,"13257963718.193548","4419321239.397849","4842196992","4133249024","13202237506.064516","4400745835.354838","4817334272","4112916480"	,"315.1241379310345","105.04137931034484","105.37011494252874","104.69195402298851"
Wed Jan  4 23:27:37 UTC 2023,Wed Jan  4 23:42:38 UTC 2023,"4","12",,,"12.476914326352706","4.1589714421175685","4.440540136740742","3.8483451967628857",,,	,"4096000000","12288000000",,,"13725180564.64516","4575060188.215054","4953444352","4404637696","13666655991.741934","4555551997.247311","4927709184","4387708928"	,"314.296551724138","104.76551724137933","105.37701149425288","104.17701149425288"
Wed Jan  4 23:42:38 UTC 2023,Wed Jan  4 23:57:38 UTC 2023,"4","12",,,"12.443077216732844","4.147692405577614","4.533411795674086","3.82448388725558",,,	,"4096000000","12288000000",,,"13761028228.129032","4587009409.376345","4892971008","4404936704","13703586981.16129","4567862327.053762","4868419584","4388265984"	,"311.880459770115","103.960153256705","104.06896551724138","103.77241379310347"
Wed Jan  4 23:57:38 UTC 2023,Thu Jan  5 00:12:38 UTC 2023,"4","12",,,"12.379904613177649","4.126634871059217","4.410134424329671","3.7714973631815085",,,	,"4096000000","12288000000",,,"13762434873.80645","4587478291.268817","4820672512","4404957184","13706084352","4568694784","4798648320","4388339712"	,"312.8850574712644","104.29501915708813","104.98390804597702","103.58390804597703"
Thu Jan  5 00:12:38 UTC 2023,Thu Jan  5 00:27:39 UTC 2023,"4","12",,,"12.45238453697951","4.150794845659837","4.459023832222145","3.849809813918546",,,	,"4096000000","12288000000",,,"13771468403.612904","4590489467.870968","4835909632","4405297152","13716182577.548391","4572060859.182797","4814213120","4388425728"	,"320.19310344827585","106.73103448275862","108.71034482758621","105.46896551724139"
Thu Jan  5 00:27:39 UTC 2023,Thu Jan  5 00:42:39 UTC 2023,"4","12",,,"12.495192669279913","4.165064223093305","4.43054007794072","3.8338546759925385",,,	,"4096000000","12288000000",,,"13782671227.870968","4594223742.623655","4828590080","4411224064","13727814689.032257","4575938229.67742","4807442432","4394508288"	,"317.7448275862069","105.91494252873562","107.27586206896552","104.82758620689656"
Thu Jan  5 00:42:39 UTC 2023,Thu Jan  5 00:57:39 UTC 2023,"4","12",,,"12.473715369906213","4.157905123302071","4.489034531140782","3.8138311589703706",,,	,"4096000000","12288000000",,,"13783099458.064518","4594366486.021505","4828651520","4411301888","13728248600.774197","4576082866.924732","4807622656","4394717184"	,"318.6045977011495","106.20153256704981","106.3977011494253","105.85747126436783"
Thu Jan  5 00:57:39 UTC 2023,Thu Jan  5 01:12:39 UTC 2023,"4","12",,,"12.517121377594457","4.172373792531485","4.518423671796336","3.882504480163011",,,	,"4096000000","12288000000",,,"14421427100.903225","4807142366.967741","6145163264","4411338752","14363387573.677418","4787795857.892473","6121758720","4394758144"	,"316.53333333333336","105.51111111111112","105.7264367816092","105.24367816091954"
Thu Jan  5 01:12:39 UTC 2023,Thu Jan  5 01:27:40 UTC 2023,"4","12",,,"12.432518059148386","4.144172686382795","4.459145959151836","3.8703996849852116",,,	,"4096000000","12288000000",,,"14965052581.161291","4988350860.387097","5593292800","4542988288","14908736148.645159","4969578716.215054","5574184960","4525641728"	,"313.9333333333334","104.64444444444445","104.97701149425288","104.22068965517242"
Thu Jan  5 01:27:40 UTC 2023,Thu Jan  5 01:42:40 UTC 2023,"4","12",,,"12.496041180362255","4.165347060120752","4.470400313218556","3.858054178659222",,,	,"4096000000","12288000000",,,"14965465484.387094","4988488494.795698","5593460736","4543086592","14911180800","4970393600","5574758400","4525150208"	,"311.7563218390805","103.91877394636016","104.52183908045977","103.27816091954024"
Thu Jan  5 01:42:40 UTC 2023,Thu Jan  5 01:57:40 UTC 2023,"4","12",,,"12.356625556414084","4.118875185471361","4.418297966933352","3.7821406293444824",,,	,"4096000000","12288000000",,,"14965710451.612902","4988570150.537634","5593473024","4543131648","14912361108.64516","4970787036.215054","5574926336","4525547520"	,"316.88735632183915","105.62911877394637","107.02988505747128","104.67816091954025"
Thu Jan  5 01:57:40 UTC 2023,Thu Jan  5 02:12:41 UTC 2023,"4","12",,,"12.389723695310561","4.129907898436853","4.54976393800742","3.8480329654406957",,,	,"4096000000","12288000000",,,"14965442493.935486","4988480831.311829","5593591808","4543164416","14913105920.000004","4971035306.666668","5575024640","4526133248"	,"315.26666666666665","105.08888888888889","105.57241379310346","104.63448275862069"
Thu Jan  5 02:12:41 UTC 2023,Thu Jan  5 02:27:41 UTC 2023,"4","12",,,"12.48740863770461","4.162469545901536","4.50944639272962","3.828551124459288",,,	,"4096000000","12288000000",,,"14965877859.096775","4988625953.032258","5593411584","4543410176","14913715431.225807","4971238477.07527","5575217152","4526342144"	,"314.6390804597702","104.87969348659006","105.4896551724138","104.08505747126438"
Thu Jan  5 02:27:41 UTC 2023,Thu Jan  5 02:42:41 UTC 2023,"4","12",,,"12.561234472705259","4.187078157568419","4.449062940081435","3.857153832040839",,,	,"4096000000","12288000000",,,"14968875734.709675","4989625244.903225","5602009088","4543569920","14916551316.64516","4972183772.215054","5583585280","4526563328"	,"312.8091954022989","104.2697318007663","104.816091954023","103.58850574712645"
Thu Jan  5 02:42:41 UTC 2023,Thu Jan  5 02:57:41 UTC 2023,"4","12",,,"12.487322804489022","4.162440934829673","4.4937497362037435","3.8787698615037325",,,	,"4096000000","12288000000",,,"14975487207.225803","4991829069.075268","5601988608","4543844352","14923134909.935484","4974378303.311828","5583982592","4526780416"	,"314.2689655172414","104.75632183908047","105.37471264367817","104.35402298850575"
