start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Thu Jan  5 07:10:01 UTC 2023,Thu Jan  5 07:25:01 UTC 2023,"4","12","8","24","3.4106552460016064","1.1368850820005354","1.2033067520629697","1.0787331908258948","0","0","0"
Thu Jan  5 07:25:01 UTC 2023,Thu Jan  5 07:40:01 UTC 2023,"4","12","8","24","3.4165513386016335","1.1388504462005444","1.2108578320555994","1.0728630889629671","0","0","0"
Thu Jan  5 07:40:01 UTC 2023,Thu Jan  5 07:55:01 UTC 2023,"4","12","8","24","3.4070590080324923","1.135686336010831","1.1955250270518634","1.0691865624592607","0","0","0"
Thu Jan  5 07:55:01 UTC 2023,Thu Jan  5 08:10:02 UTC 2023,"4","12","8","24","3.4007637427220736","1.1335879142406913","1.200385615318535","1.0700223673925697","0","0","0"
Thu Jan  5 08:10:02 UTC 2023,Thu Jan  5 08:25:02 UTC 2023,,,,,,,,,,,
Thu Jan  5 08:25:02 UTC 2023,Thu Jan  5 08:40:03 UTC 2023,,,,,,,,,,,
Thu Jan  5 08:40:03 UTC 2023,Thu Jan  5 08:55:03 UTC 2023,,,,,,,,,,,
Thu Jan  5 08:55:03 UTC 2023,Thu Jan  5 09:10:03 UTC 2023,,,,,,,,,,,
Thu Jan  5 09:10:03 UTC 2023,Thu Jan  5 09:25:04 UTC 2023,,,,,,,,,,,
Thu Jan  5 09:25:04 UTC 2023,Thu Jan  5 09:40:04 UTC 2023,,,,,,,,,,,
Thu Jan  5 09:40:04 UTC 2023,Thu Jan  5 09:55:04 UTC 2023,,,,,,,,,,,
Thu Jan  5 09:55:04 UTC 2023,Thu Jan  5 10:10:05 UTC 2023,,,,,,,,,,,
Thu Jan  5 10:10:05 UTC 2023,Thu Jan  5 10:25:05 UTC 2023,,,,,,,,,,,
Thu Jan  5 10:25:05 UTC 2023,Thu Jan  5 10:40:05 UTC 2023,,,,,,,,,,,
Thu Jan  5 10:40:05 UTC 2023,Thu Jan  5 10:55:06 UTC 2023,,,,,,,,,,,
